posi	dep1_4	dep1_2	dep3_4
24547	30	454	19836
24548	30	455	19840
24549	31	454	19789
24550	32	456	19756
24551	32	457	19859
24552	32	459	19851
24553	32	458	19833
24554	32	459	19733
24555	32	459	19831
24556	32	460	19864
24557	32	461	19870
24558	32	461	19755
24559	32	460	19824
24560	32	460	19802
24561	32	460	19811
24562	32	460	19821
24563	32	461	19898
24564	32	460	19741
24565	32	460	19690
24566	32	461	19831
24567	32	460	19848
24568	32	461	19844
24569	34	461	19828
24570	33	460	19807
24571	33	463	19789
24572	33	464	19821
24573	33	466	19725
24574	32	466	19805
24575	32	465	19792
24576	32	464	19807
24577	32	464	19789
24578	33	463	19661
24579	33	463	19691
24580	33	463	19665
24581	33	463	19688
24582	32	464	19833
24583	32	465	19804
24584	32	465	19813
24585	32	467	19694
24586	32	468	19739
24587	33	467	19773
24588	33	468	19842
24589	33	469	19754
24590	34	469	19861
24591	34	469	19877
24592	34	468	19831
24593	34	468	19906
24594	34	467	19802
24595	34	467	19814
24596	34	467	19773
24597	34	467	19805
24598	34	467	19828
24599	34	467	19793
24600	34	465	19816
24601	34	464	19773
24602	33	463	19676
24603	33	461	19808
24604	34	458	19772
24605	34	458	19813
24606	34	458	19791
24607	34	458	19791
24608	34	458	19761
24609	34	460	19835
24610	34	460	19888
24611	34	459	19828
24612	34	460	19819
24613	34	459	19793
24614	34	459	19868
24615	34	458	19861
24616	34	457	19842
24617	34	456	19840
24618	34	455	19891
24619	34	455	19782
24620	34	454	19799
24621	34	453	19809
24622	34	452	19807
24623	34	451	19799
24624	34	451	19819
24625	34	452	19744
24626	34	453	19692
24627	34	452	19812
24628	34	450	19741
24629	33	449	19730
24630	33	449	19705
24631	33	450	19761
24632	33	450	19832
24633	33	450	19703
24634	33	450	19740
24635	33	450	19804
24636	33	451	19730
24637	34	450	19689
24638	34	450	19537
24639	33	449	19453
24640	32	443	19549
24641	31	455	19557
24642	25	300	19785
24643	24	291	19636
24644	24	288	19679
24645	24	286	19617
24646	24	286	19701
24647	24	287	19676
24648	24	287	19573
24649	24	287	19634
24650	25	286	19711
24651	25	286	19755
24652	24	286	19615
24653	24	286	19584
24654	24	284	19407
24655	24	284	19309
24656	24	284	19099
24657	24	284	19180
24658	24	285	19158
24659	25	288	19282
24660	25	290	19088
24661	25	292	19176
24662	25	299	19321
24663	25	298	19252
24664	25	301	19163
24665	25	302	19163
24666	25	302	18918
24667	25	302	18799
24668	25	303	18909
24669	25	303	18690
24670	25	303	18737
24671	25	303	18568
24672	25	303	18651
24673	25	303	18643
24674	25	303	18516
24675	25	303	18510
24676	25	303	18259
24677	25	304	18315
24678	25	305	18143
24679	25	305	18029
24680	25	306	18144
24681	25	307	17983
24682	25	307	18036
24683	26	308	17945
24684	26	309	17912
24685	26	309	17918
24686	26	309	17817
24687	26	309	17798
24688	26	309	17737
24689	26	307	17694
24690	26	307	17739
24691	26	304	17634
24692	26	301	17574
24693	26	300	17533
24694	26	301	17432
24695	26	301	17446
24696	26	298	17244
24697	51	322	17179
24698	51	322	17075
24699	51	321	16999
24700	51	321	16965
24701	51	322	16697
24702	51	320	16721
24703	51	322	16824
24704	51	321	16789
24705	51	321	16586
24706	51	321	16512
24707	51	324	16402
24708	51	325	16318
24709	52	325	16108
24710	52	325	16107
24711	52	324	16076
24712	51	321	16179
24713	51	322	16114
24714	51	322	16098
24715	51	322	15949
24716	51	321	15737
24717	51	322	15696
24718	51	323	15661
24719	51	323	15812
24720	51	323	15811
24721	51	323	15941
24722	7188	19356	19999
24723	7194	19634	19997
24724	7198	19576	19989
24725	7231	19765	19994
24726	7415	19858	19993
24727	8285	19868	19977
24728	8540	19880	19991
24729	8539	19816	19983
24730	8514	19809	19969
24731	8499	19796	19967
24732	8496	19806	19959
24733	8478	19825	19969
24734	8496	19799	19989
24735	8529	19841	19993
24736	8593	19866	19988
24737	8631	19858	19985
24738	8623	19832	19977
24739	8604	19846	19976
24740	8575	19822	19969
24741	8591	19859	19984
24742	8586	19853	19987
24743	8585	19814	19982
24744	8570	19835	19984
24745	8564	19797	19991
24746	8554	19742	19993
24747	8552	19748	19992
24748	8572	19755	19990
24749	8701	19735	19992
24750	9166	19842	19989
24751	8870	18664	19842
24752	9356	19531	19983
24753	11266	19879	19978
24754	13915	19942	19976
24755	14098	19890	19956
24756	14181	19915	19957
24757	14338	19934	19971
24758	14569	19892	19934
24759	14559	19901	19945
24760	14552	19877	19944
24761	14536	19900	19952
24762	14518	19920	19974
24763	14500	19869	19941
24764	14489	19851	19935
24765	14471	19901	19957
24766	14386	19818	19908
24767	14381	19818	19922
24768	14365	19827	19953
24769	14469	19839	19950
24770	14457	19794	19907
24771	14450	19786	19938
24772	14443	19770	19931
24773	15307	19841	19950
24774	15301	19808	19906
24775	15298	19837	19907
24776	15292	19764	19908
24777	15044	19734	19867
24778	15278	19840	19922
24779	15269	19807	19923
24780	15261	19848	19921
24781	15253	19801	19889
24782	15247	19766	19849
24783	15245	19851	19930
24784	15237	19789	19926
24785	15229	19736	19851
24786	15225	19821	19904
24787	15220	19769	19927
24788	15218	19765	19886
24789	15215	19752	19911
24790	15223	19791	19892
24791	15217	19795	19910
24792	15210	19775	19878
24793	15190	19850	19911
24794	15174	19736	19907
24795	15166	19798	19939
24796	15159	19768	19920
24797	15151	19838	19935
24798	15144	19800	19929
24799	15135	19600	19841
24800	15125	19763	19912
24801	15120	19812	19924
24802	15112	19791	19908
24803	15094	19674	19880
24804	15076	19792	19938
24805	15052	19741	19938
24806	15061	19745	19925
24807	15079	19628	19915
24808	15086	19569	19803
24809	15097	19751	19941
24810	15105	19736	19918
24811	15115	19615	19887
24812	15133	19535	19850
24813	15132	19759	19921
24814	15130	19801	19926
24815	15128	19711	19890
24816	15129	19779	19915
24817	15123	19839	19940
24818	15124	19772	19919
24819	15120	19881	19956
24820	15114	19647	19908
24821	15116	19834	19943
24822	15107	19525	19808
24823	15117	19646	19884
24824	15128	19775	19906
24825	15158	19722	19888
24826	15422	19881	19943
24827	19721	19866	19979
24828	19914	19959	19985
24829	19885	19946	19983
24830	19617	19907	19986
24831	19862	19937	19986
24832	19697	19875	19974
24833	19825	19902	19976
24834	19779	19903	19971
24835	19746	19891	19982
24836	19885	19934	19982
24837	19808	19906	19984
24838	19885	19945	19981
24839	19861	19925	19970
24840	19811	19914	19973
24841	19808	19895	19969
24842	19793	19911	19985
24843	19803	19899	19982
24844	19880	19947	19978
24845	19830	19888	19975
24846	19900	19939	19978
24847	19803	19903	19974
24848	19840	19905	19978
24849	19783	19872	19979
24850	19785	19887	19982
24851	19077	19630	19978
24852	19793	19885	19984
24853	19744	19864	19969
24854	19804	19865	19968
24855	19841	19920	19982
24856	12921	17294	19970
24857	14556	17783	19977
24858	14845	18211	19981
24859	15222	18349	19981
24860	16219	19743	19982
24861	17270	19906	19987
24862	17503	19917	19988
24863	18313	19946	19986
24864	18709	19928	19986
24865	19380	19935	19982
24866	19780	19965	19976
24867	19826	19956	19968
24868	19840	19956	19973
24869	19851	19932	19966
24870	19906	19960	19975
24871	19931	19965	19977
24872	19893	19972	19984
24873	19873	19972	19984
24874	19911	19967	19984
24875	19769	19964	19980
24876	19415	19943	19981
24877	19862	19962	19982
24878	18720	19836	19962
24879	19513	19916	19940
24880	19873	19920	19947
24881	19818	19906	19951
24882	19847	19932	19962
24883	19641	19901	19934
24884	19687	19933	19953
24885	19868	19946	19976
24886	19800	19927	19966
24887	19752	19925	19957
24888	19822	19939	19962
24889	19790	19952	19973
24890	19794	19948	19970
24891	19728	19939	19968
24892	19749	19935	19966
24893	19323	19882	19950
24894	19616	19881	19930
24895	19769	19890	19936
24896	19729	19928	19950
24897	19620	19897	19936
24898	19497	19878	19932
24899	19799	19932	19958
24900	19663	19903	19946
24901	19294	19720	19857
24902	19191	19726	19897
24903	19192	19809	19952
24904	19097	19791	19957
24905	19120	19921	19967
24906	19154	19922	19975
24907	19096	19850	19937
24908	19065	19894	19959
24909	19020	19891	19968
24910	18867	19783	19930
24911	18654	19782	19948
24912	18318	19698	19966
24913	18398	19842	19984
24914	18439	19889	19941
24915	18373	19806	19931
24916	18406	19913	19962
24917	18380	19762	19912
24918	18141	19711	19916
24919	18074	19860	19982
24920	18063	19864	19928
24921	18005	19823	19920
24922	17941	19743	19856
24923	17915	19707	19922
24924	17828	19581	19905
24925	18004	19814	19879
24926	18004	19854	19892
24927	18021	19794	19897
24928	18040	19778	19904
24929	18032	19844	19923
24930	18046	19823	19922
24931	18017	19862	19912
24932	17990	19832	19896
24933	18013	19781	19865
24934	17959	19877	19916
24935	17938	19845	19924
24936	17898	19784	19871
24937	17792	19842	19895
24938	17750	19810	19906
24939	17711	19775	19887
24940	17664	19787	19896
24941	17616	19791	19891
24942	17487	19796	19883
24943	17397	19819	19888
24944	17342	19833	19878
24945	17056	19658	19855
24946	16909	19714	19887
24947	6412	10360	19870
24948	6341	11730	19852
24949	6358	16786	19889
24950	6378	19497	19816
24951	6396	19777	19895
24952	6411	19799	19912
24953	6433	19747	19892
24954	6456	19697	19870
24955	6492	19798	19926
24956	6541	19721	19912
24957	6569	19730	19905
24958	6592	19673	19899
24959	6598	19501	19816
24960	6602	19768	19918
24961	6601	19757	19912
24962	6606	19602	19863
24963	6611	19513	19836
24964	6616	19767	19908
24965	6618	19779	19887
24966	6621	19718	19869
24967	6627	19802	19902
24968	6631	19830	19927
24969	6645	19785	19911
24970	6674	19853	19935
24971	6710	19667	19899
24972	6748	19813	19908
24973	6761	19587	19826
24974	6775	19617	19841
24975	6784	19789	19889
24976	6799	19685	19877
24977	6813	19855	19914
24978	6831	19709	19837
24979	6849	19901	19941
24980	6880	19858	19922
24981	6906	19596	19895
24982	6928	19831	19914
24983	6976	19685	19876
24984	7012	19827	19892
24985	7059	19759	19871
24986	7086	19721	19861
24987	7110	19857	19912
24988	7128	19517	19886
24989	7150	19888	19934
24990	7176	19862	19917
24991	7196	19835	19904
24992	7224	19789	19887
24993	7239	19577	19891
24994	7249	19773	19891
24995	7268	19846	19926
24996	7286	19805	19874
24997	7336	19879	19926
24998	7376	19742	19891
24999	7431	19806	19889
25000	7493	19771	19863
25001	7538	19715	19845
25002	7568	19224	19754
25003	7601	19791	19872
25004	8648	19736	19858
25005	8700	19798	19871
25006	8746	19763	19949
25007	8754	18968	19630
25008	8755	18913	19669
25009	8763	19396	19816
25010	8768	17760	19230
25011	8772	17963	19714
25012	8779	19724	19942
25013	8788	19037	19913
25014	8793	19441	19971
25015	8802	19521	19978
25016	8805	19386	19955
25017	8805	19855	19988
25018	8838	19725	19985
25019	8876	19578	19970
25020	8887	19841	19955
25021	8910	19871	19971
25022	8923	19891	19967
25023	8936	19886	19974
25024	8936	19891	19981
25025	8936	19912	19970
25026	8935	19780	19976
25027	8935	19478	19959
25028	8935	19965	19983
25029	8935	19183	19814
25030	8935	19468	19916
25031	8935	19867	19941
25032	8935	19850	19939
25033	8935	19859	19947
25034	8934	19602	19913
25035	8934	19626	19929
25036	8934	19886	19965
25037	8934	19879	19958
25038	8934	19767	19950
25039	8931	19835	19947
25040	8933	19809	19956
25041	8932	19801	19936
25042	8932	19701	19941
25043	8932	19722	19931
25044	8932	19287	19885
25045	8930	19619	19911
25046	8929	19836	19920
25047	8930	19742	19930
25048	8929	19573	19915
25049	8928	19455	19902
25050	8927	19884	19937
25051	8927	19668	19914
25052	8927	19552	19803
25053	524	19576	19877
25054	512	19434	19941
25055	511	19512	19947
25056	510	19605	19950
25057	508	19648	19942
25058	505	19383	19917
25059	505	19004	19943
25060	505	19066	19960
25061	505	19240	19920
25062	505	19680	19925
25063	505	19538	19943
25064	505	19748	19969
25065	499	19823	19933
25066	498	19443	19923
25067	490	19902	19953
25068	485	19521	19899
25069	485	19563	19911
25070	482	19845	19976
25071	481	19487	19918
25072	479	19803	19909
25073	479	19704	19847
25074	479	19690	19907
25075	479	19574	19901
25076	479	19790	19878
25077	480	19839	19894
25078	480	19763	19887
25079	479	19771	19882
25080	478	19830	19905
25081	478	19810	19910
25082	478	19837	19898
25083	477	19812	19884
25084	476	19762	19855
25085	476	19868	19916
25086	476	19825	19919
25087	476	19754	19867
25088	475	19845	19894
25089	474	19772	19877
25090	474	19773	19874
25091	474	19778	19894
25092	474	19785	19888
25093	473	19786	19885
25094	473	19805	19885
25095	472	19825	19876
25096	471	19633	19842
25097	471	19715	19891
25098	471	17044	19872
25099	471	14176	19854
25100	471	17317	19886
25101	470	19531	19827
25102	470	19779	19888
25103	470	19804	19896
25104	470	19766	19892
25105	469	19740	19870
25106	468	19827	19920
25107	467	19756	19912
25108	467	19747	19900
25109	467	19693	19894
25110	464	19528	19824
25111	463	19805	19916
25112	463	19769	19904
25113	463	19655	19871
25114	463	19551	19843
25115	462	19755	19883
25116	462	19776	19871
25117	461	19733	19867
25118	460	19812	19901
25119	460	19831	19924
25120	496	19798	19913
25121	496	19861	19930
25122	497	19686	19891
25123	496	19813	19903
25124	495	19632	19836
25125	495	19642	19841
25126	495	19797	19891
25127	494	19696	19865
25128	494	19850	19901
25129	493	19721	19843
25130	492	19896	19934
25131	492	19852	19912
25132	492	19603	19878
25133	494	19832	19911
25134	493	19747	19885
25135	492	19823	19888
25136	492	19776	19870
25137	493	19732	19855
25138	490	19852	19899
25139	491	19545	19880
25140	491	19889	19934
25141	491	19869	19919
25142	491	19829	19892
25143	491	19783	19876
25144	490	19583	19870
25145	488	19772	19876
25146	487	19868	19929
25147	486	19813	19872
25148	487	19876	19922
25149	487	19741	19887
25150	485	19801	19879
25151	486	19826	19906
25152	485	19727	19853
25153	484	19354	19767
25154	485	19795	19873
25155	484	19741	19855
25156	485	19795	19866
25157	485	19771	19938
25158	484	18966	19642
25159	484	18886	19677
25160	484	19368	19815
25161	485	17823	19254
25162	485	17971	19715
25163	485	19706	19935
25164	481	18939	19913
25165	478	19400	19959
25166	475	19581	19971
25167	469	19396	19951
25168	474	19820	19971
25169	474	19619	19967
25170	474	19518	19943
25171	475	19817	19939
25172	476	19866	19954
25173	478	19869	19956
25174	482	19870	19958
25175	481	19868	19965
25176	480	19881	19959
25177	480	19768	19956
25178	481	19509	19926
25179	481	19943	19973
25180	481	19208	19791
25181	480	19537	19906
25182	480	19860	19934
25183	482	19848	19935
25184	486	19815	19924
25185	487	19591	19904
25186	489	19644	19927
25187	491	19868	19953
25188	494	19877	19954
25189	494	19739	19944
25190	494	19842	19944
25191	493	19812	19948
25192	494	19798	19927
25193	494	19696	19930
25194	495	19697	19923
25195	497	19240	19878
25196	504	19586	19895
25197	506	19813	19898
25198	508	19722	19904
25199	508	19579	19908
25200	508	19484	19896
25201	510	19873	19928
25202	511	19653	19892
25203	519	19534	19808
25204	523	19630	19890
25205	524	19464	19932
25206	524	19538	19937
25207	524	19669	19928
25208	526	19739	19927
25209	531	19514	19900
25210	530	19335	19921
25211	531	19260	19947
25212	530	19082	19905
25213	529	19688	19907
25214	529	19553	19937
25215	528	19786	19949
25216	529	19823	19926
25217	529	19356	19914
25218	533	19877	19931
25219	534	19533	19877
25220	532	19580	19891
25221	530	19841	19964
25222	530	19553	19917
25223	529	19810	19910
25224	527	19719	19848
25225	526	19714	19906
25226	525	19581	19875
25227	524	19795	19865
25228	525	19849	19893
25229	319	19770	19884
25230	305	19782	19879
25231	301	19844	19906
25232	299	19801	19882
25233	298	19826	19894
25234	296	19814	19891
25235	295	19784	19857
25236	293	19854	19910
25237	293	19828	19912
25238	294	19744	19851
25239	290	19837	19881
25240	288	19788	19871
25241	288	19775	19870
25242	288	19770	19878
25243	293	19778	19879
25244	299	19800	19885
25245	300	19813	19880
25246	302	19833	19879
25247	307	19661	19850
25248	311	19725	19894
25249	313	17508	19885
25250	317	14776	19853
25251	317	17233	19884
25252	317	19545	19830
25253	318	19588	19872
25254	320	19791	19884
25255	321	19777	19889
25256	322	19732	19851
25257	324	19827	19915
25258	324	19767	19909
25259	326	19759	19900
25260	372	19709	19894
25261	373	19671	19850
25262	383	19794	19911
25263	385	19761	19891
25264	385	19712	19881
25265	385	19589	19851
25266	385	19759	19880
25267	385	19781	19870
25268	386	19743	19859
25269	386	19826	19907
25270	389	19832	19913
25271	389	19800	19913
25272	389	19846	19925
25273	389	19694	19883
25274	391	19815	19902
25275	391	19664	19833
25276	392	19668	19842
25277	395	19811	19888
25278	395	19749	19876
25279	397	19850	19889
25280	396	19736	19844
25281	396	19898	19928
25282	397	19851	19906
25283	397	19606	19859
25284	397	19825	19902
25285	398	19755	19880
25286	398	19826	19888
25287	399	19782	19868
25288	399	19742	19854
25289	400	19857	19896
25290	401	19587	19887
25291	402	19883	19926
25292	403	19873	19919
25293	404	19815	19879
25294	413	19797	19877
25295	413	19596	19879
25296	420	19770	19872
25297	423	19876	19925
25298	424	19821	19860
25299	424	19854	19904
25300	424	19757	19883
25301	424	19799	19867
25302	12959	19891	19938
25303	12960	19834	19909
25304	12960	19712	19894
25305	12959	19860	19939
25306	12960	19833	19911
25307	12960	19837	19910
25308	12963	19898	19945
25309	12963	19569	19856
25310	12964	19574	19925
25311	12964	19768	19957
25312	12966	19118	19933
25313	12965	19339	19948
25314	12967	19873	19959
25315	12967	19881	19974
25316	12968	19931	19965
25317	12969	19950	19976
25318	12970	19928	19969
25319	12970	19911	19969
25320	12969	19951	19974
25321	12970	19929	19964
25322	12970	19899	19963
25323	12970	19937	19970
25324	12970	19941	19970
25325	12969	19948	19977
25326	12970	19948	19977
25327	12970	19947	19971
25328	12969	19926	19973
25329	12970	19821	19960
25330	12970	19963	19978
25331	12970	19543	19946
25332	12959	19852	19926
25333	12942	19908	19943
25334	12935	19904	19939
25335	12912	19910	19934
25336	12870	19886	19920
25337	12859	19894	19934
25338	12827	19900	19950
25339	12818	19891	19944
25340	12810	19850	19939
25341	12798	19890	19951
25342	12791	19864	19948
25343	12784	19841	19926
25344	12771	19814	19928
25345	12766	19823	19926
25346	12740	19745	19886
25347	12724	19746	19902
25348	12354	19817	19897
25349	12346	19747	19899
25350	12339	19643	19901
25351	12334	19555	19887
25352	12321	19874	19927
25353	12308	19666	19865
25354	12303	19569	19807
25355	12296	19668	19884
25356	12293	19525	19898
25357	12290	19682	19928
25358	12287	19696	19916
25359	12283	19791	19906
25360	12270	19777	19902
25361	12266	19726	19912
25362	12253	19770	19913
25363	12246	19612	19872
25364	12242	19701	19903
25365	12240	19445	19804
25366	12236	19759	19884
25367	12222	19706	19808
25368	12209	19460	19846
25369	12195	19841	19895
25370	12179	19632	19798
25371	12151	19585	19847
25372	12145	19800	19893
25373	12142	19722	19898
25374	12126	19797	19874
25375	12123	19702	19816
25376	12108	19689	19846
25377	12105	19592	19863
